product_id,listing_price,sale_price,discount,revenue,modified_listing_price,modified_sale_price,modified_discount,modified_revenue
EE6318,76.0,46.0,0.4,574.0,76.0,46.0,0.4,574.0
BC0020,60.0,30.0,0.5,3941.0,60.0,30.0,0.5,3941.0
CI9699,56.0,28.0,0.5,2721.0,56.0,28.0,0.5,2721.0
CJ8027,40.0,20.0,0.5,2699.0,40.0,20.0,0.5,2699.0
B37736,76.0,38.0,0.5,4308.0,76.0,38.0,0.5,4308.0
D97080,130.0,65.0,0.5,7604.0,130.0,65.0,0.5,7604.0
CL7308,36.0,18.0,0.5,32.0,36.0,18.0,0.5,32.0
G27464,120.0,60.0,0.5,2700.0,120.0,60.0,0.5,2700.0
CL9966,28.0,17.0,0.4,1723.0,28.0,17.0,0.4,1723.0
BD7480,80.0,48.0,0.4,2937.0,80.0,48.0,0.4,2937.0
CI1823,48.0,24.0,0.5,3714.0,48.0,24.0,0.5,3714.0
DB0961,80.0,40.0,0.5,4823.0,80.0,40.0,0.5,4823.0
CQ2896,110.0,55.0,0.5,6335.0,110.0,55.0,0.5,6335.0
B41649,80.0,40.0,0.5,6478.0,80.0,40.0,0.5,6478.0
CQ1711,70.0,35.0,0.5,1701.0,70.0,35.0,0.5,1701.0
CI9992,50.0,25.0,0.5,1304.0,50.0,25.0,0.5,1304.0
B37725,80.0,80.0,0.0,3600.0,80.0,80.0,0.0,3600.0
CI9831,60.0,30.0,0.5,2807.0,60.0,30.0,0.5,2807.0
BB7613,60.0,30.0,0.5,4049.0,60.0,30.0,0.5,4049.0
CK1229,43.0,21.0,0.5,2979.0,43.0,21.0,0.5,2979.0
BB7829,80.0,40.0,0.5,4031.0,80.0,40.0,0.5,4031.0
B44821,70.0,35.0,0.5,3905.0,70.0,35.0,0.5,3905.0
CJ7975,53.0,26.0,0.5,4625.0,53.0,26.0,0.5,4625.0
B43651,60.0,30.0,0.5,1889.0,60.0,30.0,0.5,1889.0
F35012,70.0,35.0,0.5,3716.0,70.0,35.0,0.5,3716.0
CJ8106,50.0,25.0,0.5,270.0,50.0,25.0,0.5,270.0
EF8729,76.0,76.0,0.0,11763.0,76.0,76.0,0.0,11763.0
BD7932,76.0,38.0,0.5,1915.0,76.0,38.0,0.5,1915.0
BD7914,None,None,,None,,,,
CL7606,43.0,21.0,0.5,696.0,43.0,21.0,0.5,696.0
FV6448,110.0,110.0,0.0,2574.0,110.0,110.0,0.0,2574.0
G27639,80.0,80.0,0.0,13678.0,80.0,80.0,0.0,13678.0
CK9569,38.0,19.0,0.5,1470.0,38.0,19.0,0.5,1470.0
EE3649,160.0,80.0,0.5,4463.0,160.0,80.0,0.5,4463.0
CK9829,28.0,14.0,0.5,478.0,28.0,14.0,0.5,478.0
CG5801,80.0,40.0,0.5,4391.0,80.0,40.0,0.5,4391.0
CJ0027,43.0,21.0,0.5,309.0,43.0,21.0,0.5,309.0
CJ0070,43.0,21.0,0.5,3597.0,43.0,21.0,0.5,3597.0
CJ8989,50.0,25.0,0.5,450.0,50.0,25.0,0.5,450.0
BB7067,60.0,30.0,0.5,1026.0,60.0,30.0,0.5,1026.0
B41810,100.0,50.0,0.5,5489.0,100.0,50.0,0.5,5489.0
G26778,160.0,80.0,0.5,11663.0,160.0,80.0,0.5,11663.0
CJ8103,50.0,25.0,0.5,2159.0,50.0,25.0,0.5,2159.0
EE6876,160.0,96.0,0.4,12959.0,160.0,96.0,0.4,12959.0
EE7246,80.0,48.0,0.4,864.0,80.0,48.0,0.4,864.0
CK9805,50.0,25.0,0.5,3194.0,50.0,25.0,0.5,3194.0
EE5883,130.0,78.0,0.4,9546.0,130.0,78.0,0.4,9546.0
CK9785,60.0,30.0,0.5,4103.0,60.0,30.0,0.5,4103.0
CK9802,50.0,25.0,0.5,3689.0,50.0,25.0,0.5,3689.0
CK9860,50.0,25.0,0.5,2789.0,50.0,25.0,0.5,2789.0
EF1413,160.0,96.0,0.4,1037.0,160.0,96.0,0.4,1037.0
G27309,50.0,30.0,0.4,4481.0,50.0,30.0,0.4,4481.0
EE6436,130.0,78.0,0.4,4773.0,130.0,78.0,0.4,4773.0
EG8300,66.0,46.0,0.3,2827.0,66.0,46.0,0.3,2827.0
CM5922,40.0,28.0,0.3,2721.0,40.0,28.0,0.3,2721.0
CM4854,50.0,50.0,0.0,2340.0,50.0,50.0,0.0,2340.0
B43814,50.0,50.0,0.0,8638.0,50.0,50.0,0.0,8638.0
AC7045,100.0,50.0,0.5,4229.0,100.0,50.0,0.5,4229.0
D96746,80.0,40.0,0.5,7054.0,80.0,40.0,0.5,7054.0
EE3654,160.0,80.0,0.5,9935.0,160.0,80.0,0.5,9935.0
G26806,160.0,80.0,0.5,6623.0,160.0,80.0,0.5,6623.0
CQ1179,80.0,40.0,0.5,2591.0,80.0,40.0,0.5,2591.0
EE7840,40.0,40.0,0.0,6118.0,40.0,40.0,0.0,6118.0
EE4277,120.0,84.0,0.3,8466.0,120.0,84.0,0.3,8466.0
F35377,46.0,46.0,0.0,4139.0,46.0,46.0,0.0,4139.0
B37919,120.0,60.0,0.5,5183.0,120.0,60.0,0.5,5183.0
EG2363,160.0,160.0,0.0,21887.0,160.0,160.0,0.0,21887.0
CG3820,60.0,30.0,0.5,1889.0,60.0,30.0,0.5,1889.0
DB1560,70.0,35.0,0.5,1449.0,70.0,35.0,0.5,1449.0
F34428,60.0,60.0,0.0,6263.0,60.0,60.0,0.0,6263.0
F36994,56.0,28.0,0.5,4786.0,56.0,28.0,0.5,4786.0
B41648,80.0,40.0,0.5,0.0,80.0,40.0,0.5,0.0
B37959,76.0,38.0,0.5,4445.0,76.0,38.0,0.5,4445.0
BB6744,90.0,36.0,0.6,130.0,90.0,36.0,0.6,130.0
DB3588,70.0,35.0,0.5,5228.0,70.0,35.0,0.5,5228.0
F34563,46.0,23.0,0.5,1159.0,46.0,23.0,0.5,1159.0
F36208,60.0,30.0,0.5,3293.0,60.0,30.0,0.5,3293.0
CL7342,30.0,15.0,0.5,1079.0,30.0,15.0,0.5,1079.0
EE9721,50.0,25.0,0.5,3014.0,50.0,25.0,0.5,3014.0
FV2480,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0
EE5590,90.0,54.0,0.4,8163.0,90.0,54.0,0.4,8163.0
CG2925,None,None,,None,,,,
BB6918,66.0,33.0,0.5,5641.0,66.0,33.0,0.5,5641.0
EE9513,80.0,40.0,0.5,3239.0,80.0,40.0,0.5,3239.0
CP8828,53.0,26.0,0.5,1478.0,53.0,26.0,0.5,1478.0
CP9344,80.0,40.0,0.5,6262.0,80.0,40.0,0.5,6262.0
F36171,53.0,26.0,0.5,95.0,53.0,26.0,0.5,95.0
CI9976,53.0,26.0,0.5,4387.0,53.0,26.0,0.5,4387.0
CI9701,56.0,28.0,0.5,605.0,56.0,28.0,0.5,605.0
B44806,80.0,40.0,0.5,5615.0,80.0,40.0,0.5,5615.0
EE4577,76.0,46.0,0.4,4924.0,76.0,46.0,0.4,4924.0
BZ0109,130.0,52.0,0.6,4118.0,130.0,52.0,0.6,4118.0
F34571,46.0,23.0,0.5,3642.0,46.0,23.0,0.5,3642.0
CJ8014,50.0,25.0,0.5,3284.0,50.0,25.0,0.5,3284.0
CP8822,53.0,26.0,0.5,48.0,53.0,26.0,0.5,48.0
F36242,70.0,35.0,0.5,2078.0,70.0,35.0,0.5,2078.0
CJ8074,50.0,25.0,0.5,2204.0,50.0,25.0,0.5,2204.0
CJ8015,50.0,25.0,0.5,1754.0,50.0,25.0,0.5,1754.0
CJ8114,43.0,21.0,0.5,1934.0,43.0,21.0,0.5,1934.0
CJ8075,50.0,25.0,0.5,3823.0,50.0,25.0,0.5,3823.0
F35444,80.0,40.0,0.5,3239.0,80.0,40.0,0.5,3239.0
EE5508,120.0,72.0,0.4,12310.0,120.0,72.0,0.4,12310.0
CJ7991,56.0,28.0,0.5,4786.0,56.0,28.0,0.5,4786.0
CL7312,36.0,18.0,0.5,324.0,36.0,18.0,0.5,324.0
CL7611,38.0,19.0,0.5,308.0,38.0,19.0,0.5,308.0
CK9605,46.0,23.0,0.5,2690.0,46.0,23.0,0.5,2690.0
CK9481,43.0,21.0,0.5,1044.0,43.0,21.0,0.5,1044.0
CK9505,46.0,23.0,0.5,1904.0,46.0,23.0,0.5,1904.0
CK9485,40.0,20.0,0.5,2339.0,40.0,20.0,0.5,2339.0
CL7489,40.0,20.0,0.5,180.0,40.0,20.0,0.5,180.0
CL9947,28.0,17.0,0.4,2871.0,28.0,17.0,0.4,2871.0
EE5668,120.0,72.0,0.4,3110.0,120.0,72.0,0.4,3110.0
CK9539,36.0,18.0,0.5,777.0,36.0,18.0,0.5,777.0
CI1702,46.0,18.0,0.6,960.0,46.0,18.0,0.6,960.0
CI1812,50.0,20.0,0.6,108.0,50.0,20.0,0.6,108.0
FV4298,110.0,110.0,0.0,4950.0,110.0,110.0,0.0,4950.0
CI1739,50.0,20.0,0.6,1404.0,50.0,20.0,0.6,1404.0
CI1935,46.0,18.0,0.6,0.0,46.0,18.0,0.6,0.0
B37266,190.0,95.0,0.5,3078.0,190.0,95.0,0.5,3078.0
B37955,76.0,38.0,0.5,821.0,76.0,38.0,0.5,821.0
BD7842,80.0,40.0,0.5,5255.0,80.0,40.0,0.5,5255.0
BD7528,80.0,40.0,0.5,792.0,80.0,40.0,0.5,792.0
BD7840,90.0,45.0,0.5,7774.0,90.0,45.0,0.5,7774.0
CI1738,50.0,20.0,0.6,3060.0,50.0,20.0,0.6,3060.0
AQ0535,90.0,45.0,0.5,4049.0,90.0,45.0,0.5,4049.0
FV2484,140.0,140.0,0.0,3528.0,140.0,140.0,0.0,3528.0
EE8137,50.0,30.0,0.4,3509.0,50.0,30.0,0.4,3509.0
CL7455,53.0,32.0,0.4,4864.0,53.0,32.0,0.4,4864.0
EE9267,90.0,54.0,0.4,6414.0,90.0,54.0,0.4,6414.0
FW5365,130.0,130.0,0.0,19187.0,130.0,130.0,0.0,19187.0
CJ0177,56.0,28.0,0.5,2217.0,56.0,28.0,0.5,2217.0
EE8445,56.0,34.0,0.4,3386.0,56.0,34.0,0.4,3386.0
CJ0212,46.0,23.0,0.5,1738.0,46.0,23.0,0.5,1738.0
EE7917,60.0,36.0,0.4,1296.0,60.0,36.0,0.4,1296.0
CK1086,None,None,,None,,,,
EF0586,80.0,48.0,0.4,7861.0,80.0,48.0,0.4,7861.0
EE7599,56.0,34.0,0.4,1814.0,56.0,34.0,0.4,1814.0
F34403,230.0,138.0,0.4,15400.0,230.0,138.0,0.4,15400.0
EF1157,170.0,170.0,0.0,3978.0,170.0,170.0,0.0,3978.0
F34407,150.0,90.0,0.4,0.0,150.0,90.0,0.4,0.0
G26942,120.0,72.0,0.4,5572.0,120.0,72.0,0.4,5572.0
F35379,46.0,28.0,0.4,3029.0,46.0,28.0,0.4,3029.0
F35382,66.0,40.0,0.4,926.0,66.0,40.0,0.4,926.0
F35378,46.0,28.0,0.4,149.0,46.0,28.0,0.4,149.0
F34400,66.0,40.0,0.4,3421.0,66.0,40.0,0.4,3421.0
EG4009,60.0,60.0,0.0,9610.0,60.0,60.0,0.0,9610.0
EE8489,220.0,132.0,0.4,2138.0,220.0,132.0,0.4,2138.0
BD7479,80.0,48.0,0.4,432.0,80.0,48.0,0.4,432.0
EE7763,90.0,54.0,0.4,2332.0,90.0,54.0,0.4,2332.0
BC0975,60.0,30.0,0.5,4481.0,60.0,30.0,0.5,4481.0
EF8730,76.0,46.0,0.4,3036.0,76.0,46.0,0.4,3036.0
EE7762,90.0,54.0,0.4,5928.0,90.0,54.0,0.4,5928.0
EE4937,120.0,72.0,0.4,1685.0,120.0,72.0,0.4,1685.0
EE8973,66.0,40.0,0.4,3278.0,66.0,40.0,0.4,3278.0
EE8331,70.0,42.0,0.4,1209.0,70.0,42.0,0.4,1209.0
EE4762,80.0,48.0,0.4,1987.0,80.0,48.0,0.4,1987.0
EE7163,76.0,46.0,0.4,1887.0,76.0,46.0,0.4,1887.0
EE6257,120.0,72.0,0.4,1555.0,120.0,72.0,0.4,1555.0
EE4445,76.0,46.0,0.4,5416.0,76.0,46.0,0.4,5416.0
EE4443,76.0,46.0,0.4,1887.0,76.0,46.0,0.4,1887.0
EF2102,80.0,48.0,0.4,5874.0,80.0,48.0,0.4,5874.0
CM0011,60.0,30.0,0.5,594.0,60.0,30.0,0.5,594.0
B22747,60.0,30.0,0.5,4265.0,60.0,30.0,0.5,4265.0
CM7988,110.0,44.0,0.6,238.0,110.0,44.0,0.6,238.0
BB9280,100.0,50.0,0.5,1170.0,100.0,50.0,0.5,1170.0
BC0973,60.0,36.0,0.4,1490.0,60.0,36.0,0.4,1490.0
CL7287,43.0,21.0,0.5,503.0,43.0,21.0,0.5,503.0
EE5790,140.0,84.0,0.4,7408.0,140.0,84.0,0.4,7408.0
CL0235,30.0,15.0,0.5,1538.0,30.0,15.0,0.5,1538.0
EF1344,180.0,126.0,0.3,15421.0,180.0,126.0,0.3,15421.0
G27506,180.0,126.0,0.3,22451.0,180.0,126.0,0.3,22451.0
F35373,60.0,60.0,0.0,1944.0,60.0,60.0,0.0,1944.0
F34394,46.0,46.0,0.0,2235.0,46.0,46.0,0.0,2235.0
DB3405,80.0,48.0,0.4,8034.0,80.0,48.0,0.4,8034.0
CK9474,56.0,28.0,0.5,4333.0,56.0,28.0,0.5,4333.0
EF8329,60.0,36.0,0.4,972.0,60.0,36.0,0.4,972.0
CL9983,43.0,21.0,0.5,1741.0,43.0,21.0,0.5,1741.0
EF0021,50.0,30.0,0.4,4319.0,50.0,30.0,0.4,4319.0
EF8348,40.0,24.0,0.4,1295.0,40.0,24.0,0.4,1295.0
CL9985,43.0,21.0,0.5,387.0,43.0,21.0,0.5,387.0
EF8211,46.0,28.0,0.4,199.0,46.0,28.0,0.4,199.0
CL9990,48.0,29.0,0.4,104.0,48.0,29.0,0.4,104.0
EF8208,66.0,40.0,0.4,5915.0,66.0,40.0,0.4,5915.0
EF1619,46.0,46.0,0.0,7036.0,46.0,46.0,0.0,7036.0
EG7224,60.0,60.0,0.0,9502.0,60.0,60.0,0.0,9502.0
CL9979,48.0,29.0,0.4,829.0,48.0,29.0,0.4,829.0
EF1958,46.0,46.0,0.0,2318.0,46.0,46.0,0.0,2318.0
EE9566,None,None,,None,,,,
EF1806,66.0,66.0,0.0,8790.0,66.0,66.0,0.0,8790.0
EE9573,60.0,60.0,0.0,2160.0,60.0,60.0,0.0,2160.0
EF1957,46.0,46.0,0.0,3477.0,46.0,46.0,0.0,3477.0
EF1634,60.0,60.0,0.0,1620.0,60.0,60.0,0.0,1620.0
EE9577,60.0,60.0,0.0,2160.0,60.0,60.0,0.0,2160.0
G28550,66.0,66.0,0.0,7246.0,66.0,66.0,0.0,7246.0
G28551,66.0,66.0,0.0,9265.0,66.0,66.0,0.0,9265.0
EG7155,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0.0
EF1809,70.0,70.0,0.0,3276.0,70.0,70.0,0.0,3276.0
EG0963,60.0,60.0,0.0,1296.0,60.0,60.0,0.0,1296.0
CM5919,50.0,40.0,0.2,1152.0,50.0,40.0,0.2,1152.0
EF1664,110.0,110.0,0.0,11681.0,110.0,110.0,0.0,11681.0
BZ0084,80.0,40.0,0.5,576.0,80.0,40.0,0.5,576.0
CM5920,50.0,40.0,0.2,6622.0,50.0,40.0,0.2,6622.0
CM5921,50.0,40.0,0.2,6838.0,50.0,40.0,0.2,6838.0
EF2778,110.0,55.0,0.5,3563.0,110.0,55.0,0.5,3563.0
F34053,80.0,40.0,0.5,4679.0,80.0,40.0,0.5,4679.0
B27788,60.0,30.0,0.5,2321.0,60.0,30.0,0.5,2321.0
B37945,80.0,40.0,0.5,5687.0,80.0,40.0,0.5,5687.0
B37846,86.0,43.0,0.5,7661.0,86.0,43.0,0.5,7661.0
B96323,80.0,40.0,0.5,1944.0,80.0,40.0,0.5,1944.0
DB3143,70.0,35.0,0.5,126.0,70.0,35.0,0.5,126.0
B41825,110.0,55.0,0.5,5741.0,110.0,55.0,0.5,5741.0
F36630,140.0,70.0,0.5,1008.0,140.0,70.0,0.5,1008.0
B37787,130.0,65.0,0.5,468.0,130.0,65.0,0.5,468.0
DB3329,100.0,50.0,0.5,2609.0,100.0,50.0,0.5,2609.0
G27808,80.0,40.0,0.5,3311.0,80.0,40.0,0.5,3311.0
DB2609,86.0,43.0,0.5,5572.0,86.0,43.0,0.5,5572.0
CJ9009,40.0,20.0,0.5,864.0,40.0,20.0,0.5,864.0
CL0233,9.0,4.0,0.5,291.0,9.0,4.0,0.5,291.0
CI1719,46.0,23.0,0.5,4014.0,46.0,23.0,0.5,4014.0
CM0106,10.0,5.0,0.5,9.0,10.0,5.0,0.5,9.0
CK9437,43.0,21.0,0.5,271.0,43.0,21.0,0.5,271.0
F34579,56.0,28.0,0.5,907.0,56.0,28.0,0.5,907.0
F34578,56.0,28.0,0.5,50.0,56.0,28.0,0.5,50.0
F36629,50.0,25.0,0.5,2384.0,50.0,25.0,0.5,2384.0
CQ2330,70.0,35.0,0.5,4661.0,70.0,35.0,0.5,4661.0
DA9854,56.0,28.0,0.5,1108.0,56.0,28.0,0.5,1108.0
CL9937,28.0,17.0,0.4,2660.0,28.0,17.0,0.4,2660.0
CQ2358,90.0,45.0,0.5,3968.0,90.0,45.0,0.5,3968.0
DB0959,80.0,40.0,0.5,6118.0,80.0,40.0,0.5,6118.0
DB1592,60.0,30.0,0.5,2321.0,60.0,30.0,0.5,2321.0
CQ2630,130.0,65.0,0.5,4211.0,130.0,65.0,0.5,4211.0
B41736,120.0,60.0,0.5,2484.0,120.0,60.0,0.5,2484.0
CQ2809,80.0,40.0,0.5,3455.0,80.0,40.0,0.5,3455.0
B41671,80.0,40.0,0.5,3887.0,80.0,40.0,0.5,3887.0
B41719,120.0,60.0,0.5,7559.0,120.0,60.0,0.5,7559.0
B37633,150.0,75.0,0.5,2160.0,150.0,75.0,0.5,2160.0
B75680,80.0,40.0,0.5,1440.0,80.0,40.0,0.5,1440.0
B37995,90.0,45.0,0.5,4940.0,90.0,45.0,0.5,4940.0
B41766,100.0,50.0,0.5,5219.0,100.0,50.0,0.5,5219.0
B38003,90.0,45.0,0.5,891.0,90.0,45.0,0.5,891.0
B37638,None,None,,None,,,,
B27786,60.0,30.0,0.5,1619.0,60.0,30.0,0.5,1619.0
B37827,80.0,40.0,0.5,3743.0,80.0,40.0,0.5,3743.0
B37364,130.0,65.0,0.5,5849.0,130.0,65.0,0.5,5849.0
B42000,80.0,40.0,0.5,144.0,80.0,40.0,0.5,144.0
DB2736,90.0,45.0,0.5,4049.0,90.0,45.0,0.5,4049.0
BD7816,76.0,38.0,0.5,137.0,76.0,38.0,0.5,137.0
DB3276,80.0,40.0,0.5,216.0,80.0,40.0,0.5,216.0
BD7778,100.0,50.0,0.5,8098.0,100.0,50.0,0.5,8098.0
G27934,190.0,95.0,0.5,11285.0,190.0,95.0,0.5,11285.0
DB3565,86.0,43.0,0.5,3637.0,86.0,43.0,0.5,3637.0
F35627,66.0,40.0,0.4,4490.0,66.0,40.0,0.4,4490.0
F99866,110.0,55.0,0.5,4553.0,110.0,55.0,0.5,4553.0
F34038,80.0,40.0,0.5,4031.0,80.0,40.0,0.5,4031.0
DB1464,56.0,28.0,0.5,4333.0,56.0,28.0,0.5,4333.0
CJ3406,60.0,30.0,0.5,1781.0,60.0,30.0,0.5,1781.0
CI9718,60.0,30.0,0.5,0.0,60.0,30.0,0.5,0.0
DA9305,60.0,30.0,0.5,2105.0,60.0,30.0,0.5,2105.0
B44650,56.0,28.0,0.5,1713.0,56.0,28.0,0.5,1713.0
AC7044,100.0,50.0,0.5,7019.0,100.0,50.0,0.5,7019.0
CJ8055,60.0,30.0,0.5,540.0,60.0,30.0,0.5,540.0
B43642,60.0,30.0,0.5,108.0,60.0,30.0,0.5,108.0
CJ8100,50.0,25.0,0.5,2519.0,50.0,25.0,0.5,2519.0
CJ8028,40.0,20.0,0.5,1079.0,40.0,20.0,0.5,1079.0
CL7474,48.0,24.0,0.5,777.0,48.0,24.0,0.5,777.0
EF9181,76.0,46.0,0.4,6811.0,76.0,46.0,0.4,6811.0
CK9671,60.0,30.0,0.5,4750.0,60.0,30.0,0.5,4750.0
EE5855,130.0,78.0,0.4,13757.0,130.0,78.0,0.4,13757.0
EE5317,110.0,66.0,0.4,9740.0,110.0,66.0,0.4,9740.0
EE5621,110.0,66.0,0.4,3088.0,110.0,66.0,0.4,3088.0
EE4471,76.0,46.0,0.4,4595.0,76.0,46.0,0.4,4595.0
EE4446,76.0,46.0,0.4,985.0,76.0,46.0,0.4,985.0
EE4988,110.0,66.0,0.4,10453.0,110.0,66.0,0.4,10453.0
EE7741,130.0,78.0,0.4,7300.0,130.0,78.0,0.4,7300.0
EE7235,80.0,48.0,0.4,5097.0,80.0,48.0,0.4,5097.0
EE4962,76.0,46.0,0.4,0.0,76.0,46.0,0.4,0.0
EE4989,110.0,66.0,0.4,4276.0,110.0,66.0,0.4,4276.0
F36760,120.0,72.0,0.4,11662.0,120.0,72.0,0.4,11662.0
BD7316,90.0,45.0,0.5,1620.0,90.0,45.0,0.5,1620.0
EE7162,76.0,46.0,0.4,2954.0,76.0,46.0,0.4,2954.0
EE7238,80.0,48.0,0.4,5356.0,80.0,48.0,0.4,5356.0
CM6085,15.0,15.0,0.0,567.0,15.0,15.0,0.0,567.0
BC1037,80.0,40.0,0.5,6478.0,80.0,40.0,0.5,6478.0
CL7629,27.0,19.0,0.3,2856.0,27.0,19.0,0.3,2856.0
B41529,70.0,35.0,0.5,3023.0,70.0,35.0,0.5,3023.0
CL9920,30.0,18.0,0.4,1036.0,30.0,18.0,0.4,1036.0
B37727,76.0,38.0,0.5,2735.0,76.0,38.0,0.5,2735.0
AQ1022,90.0,45.0,0.5,810.0,90.0,45.0,0.5,810.0
D96745,80.0,40.0,0.5,1512.0,80.0,40.0,0.5,1512.0
BD7843,80.0,40.0,0.5,2879.0,80.0,40.0,0.5,2879.0
CL9922,30.0,18.0,0.4,1651.0,30.0,18.0,0.4,1651.0
CK9593,53.0,26.0,0.5,1669.0,53.0,26.0,0.5,1669.0
F34037,80.0,40.0,0.5,3383.0,80.0,40.0,0.5,3383.0
G28999,None,None,,None,,,,
EE9812,66.0,40.0,0.4,1283.0,66.0,40.0,0.4,1283.0
F34608,56.0,28.0,0.5,1864.0,56.0,28.0,0.5,1864.0
F99253,46.0,23.0,0.5,1076.0,46.0,23.0,0.5,1076.0
F36204,60.0,30.0,0.5,4804.0,60.0,30.0,0.5,4804.0
B79773,56.0,28.0,0.5,957.0,56.0,28.0,0.5,957.0
B43743,56.0,28.0,0.5,453.0,56.0,28.0,0.5,453.0
B79774,56.0,28.0,0.5,202.0,56.0,28.0,0.5,202.0
CL0208,15.0,7.0,0.5,485.0,15.0,7.0,0.5,485.0
EE6664,90.0,54.0,0.4,7580.0,90.0,54.0,0.4,7580.0
CM7593,100.0,60.0,0.4,1080.0,100.0,60.0,0.4,1080.0
CM0037,48.0,29.0,0.4,1088.0,48.0,29.0,0.4,1088.0
EH1294,130.0,91.0,0.3,8844.0,130.0,91.0,0.3,8844.0
FV4300,110.0,110.0,0.0,13463.0,110.0,110.0,0.0,13463.0
B41677,80.0,40.0,0.5,2519.0,80.0,40.0,0.5,2519.0
CL7540,50.0,25.0,0.5,1080.0,50.0,25.0,0.5,1080.0
F34944,70.0,35.0,0.5,3275.0,70.0,35.0,0.5,3275.0
CL7625,46.0,28.0,0.4,497.0,46.0,28.0,0.4,497.0
CL7510,50.0,25.0,0.5,3913.0,50.0,25.0,0.5,3913.0
CL7512,50.0,25.0,0.5,3734.0,50.0,25.0,0.5,3734.0
EE9894,90.0,45.0,0.5,6155.0,90.0,45.0,0.5,6155.0
F35606,150.0,90.0,0.4,5507.0,150.0,90.0,0.4,5507.0
CK9842,28.0,17.0,0.4,91.0,28.0,17.0,0.4,91.0
CK9810,25.0,12.0,0.5,1124.0,25.0,12.0,0.5,1124.0
CK9787,60.0,30.0,0.5,1242.0,60.0,30.0,0.5,1242.0
CK9812,25.0,12.0,0.5,517.0,25.0,12.0,0.5,517.0
CL9975,46.0,28.0,0.4,2880.0,46.0,28.0,0.4,2880.0
G26170,130.0,78.0,0.4,140.0,130.0,78.0,0.4,140.0
F97258,170.0,102.0,0.4,7894.0,170.0,102.0,0.4,7894.0
CL9980,43.0,26.0,0.4,3435.0,43.0,26.0,0.4,3435.0
EG2066,28.0,28.0,0.0,4937.0,28.0,28.0,0.0,4937.0
CL9981,43.0,26.0,0.4,3389.0,43.0,26.0,0.4,3389.0
CM5995,36.0,36.0,0.0,1037.0,36.0,36.0,0.0,1037.0
AC8133,110.0,66.0,0.4,10453.0,110.0,66.0,0.4,10453.0
EE3656,130.0,65.0,0.5,3626.0,130.0,65.0,0.5,3626.0
G27274,80.0,48.0,0.4,3542.0,80.0,48.0,0.4,3542.0
G28372,100.0,60.0,0.4,216.0,100.0,60.0,0.4,216.0
EG1188,90.0,90.0,0.0,8261.0,90.0,90.0,0.0,8261.0
G27364,100.0,60.0,0.4,5399.0,100.0,60.0,0.4,5399.0
G28583,100.0,60.0,0.4,3131.0,100.0,60.0,0.4,3131.0
EF0582,80.0,48.0,0.4,2937.0,80.0,48.0,0.4,2937.0
CL7522,53.0,32.0,0.4,1946.0,53.0,32.0,0.4,1946.0
CM0040,15.0,9.0,0.4,162.0,15.0,9.0,0.4,162.0
CL9940,33.0,20.0,0.4,2244.0,33.0,20.0,0.4,2244.0
EE5107,150.0,90.0,0.4,11177.0,150.0,90.0,0.4,11177.0
DA9853,56.0,34.0,0.4,4656.0,56.0,34.0,0.4,4656.0
CG5675,70.0,42.0,0.4,7483.0,70.0,42.0,0.4,7483.0
EE5357,80.0,48.0,0.4,1987.0,80.0,48.0,0.4,1987.0
CL7641,27.0,19.0,0.3,2788.0,27.0,19.0,0.3,2788.0
EE5451,76.0,46.0,0.4,492.0,76.0,46.0,0.4,492.0
CK9458,50.0,25.0,0.5,540.0,50.0,25.0,0.5,540.0
EE4444,76.0,46.0,0.4,5580.0,76.0,46.0,0.4,5580.0
G28970,60.0,36.0,0.4,453.0,60.0,36.0,0.4,453.0
DB3021,None,None,,None,,,,
EE6378,120.0,72.0,0.4,1166.0,120.0,72.0,0.4,1166.0
BB9890,46.0,23.0,0.5,3104.0,46.0,23.0,0.5,3104.0
EF2511,66.0,40.0,0.4,4561.0,66.0,40.0,0.4,4561.0
F36393,60.0,36.0,0.4,1749.0,60.0,36.0,0.4,1749.0
CL7275,50.0,30.0,0.4,5236.0,50.0,30.0,0.4,5236.0
EE7906,46.0,28.0,0.4,944.0,46.0,28.0,0.4,944.0
EE7908,46.0,28.0,0.4,3625.0,46.0,28.0,0.4,3625.0
EE7681,66.0,40.0,0.4,1354.0,66.0,40.0,0.4,1354.0
EE7680,66.0,40.0,0.4,2423.0,66.0,40.0,0.4,2423.0
EF5887,80.0,56.0,0.3,403.0,80.0,56.0,0.3,403.0
EE9675,60.0,36.0,0.4,3239.0,60.0,36.0,0.4,3239.0
EG8323,110.0,77.0,0.3,4989.0,110.0,77.0,0.3,4989.0
FV4417,100.0,100.0,0.0,180.0,100.0,100.0,0.0,180.0
EG3493,70.0,56.0,0.2,4334.0,70.0,56.0,0.2,4334.0
EE9717,50.0,25.0,0.5,3599.0,50.0,25.0,0.5,3599.0
CM4938,48.0,38.0,0.2,2349.0,48.0,38.0,0.2,2349.0
G27276,80.0,48.0,0.4,7602.0,80.0,48.0,0.4,7602.0
B37789,130.0,65.0,0.5,4445.0,130.0,65.0,0.5,4445.0
F36993,66.0,33.0,0.5,2672.0,66.0,33.0,0.5,2672.0
CM4773,43.0,34.0,0.2,4952.0,43.0,34.0,0.2,4952.0
